frame,video_frame,intersection_type,intersection_x,intersection_y,intersection_z,refined_intersection_x,refined_intersection_y,refined_intersection_z,gaze_2d_pixel_x,gaze_2d_pixel_y,object_type,object_class,yolo_confidence,head_position_x,head_position_y,head_position_z,head_quat_x,head_quat_y,head_quat_z,head_quat_w
1164,11016,yolo_refined,-1439.734260692488,767.3334644390649,878.720154,288.0621017468877,1887.2942796307048,450.0,987.0,408.0,obstacle,Chairs 1,0.7215675711631775,-3791.52417,-702.380493,1549.202393,0.399376,0.717877,0.519421,0.235274
1165,11016,yolo_refined,-1730.324697689251,605.4872776169536,878.720154,288.0621017468877,1887.2942796307048,450.0,987.0,408.0,obstacle,Chairs 1,0.7215675711631775,-3785.741943,-695.687561,1549.39978,0.39722,0.723295,0.513838,0.234586
1166,11016,yolo_refined,-1639.4674427512596,632.084442991429,878.720154,288.0621017468877,1887.2942796307048,450.0,987.0,408.0,obstacle,Chairs 1,0.7215675711631775,-3781.268311,-686.707947,1549.484009,0.396667,0.722148,0.515485,0.235442
1167,11017,yolo_refined,-1566.7334232998114,672.8937663804646,878.7201539999999,928.1064711340862,2364.707887925487,361.1721455219536,1009.0,404.0,obstacle,Posters,0.8799076080322266,-3774.801758,-679.809265,1549.776978,0.391938,0.72249,0.516952,0.239069
1168,11017,yolo_refined,-1747.9493903501152,575.3112545362303,878.720154,930.2593508696865,2364.001629848468,305.3901322220251,1009.0,404.0,obstacle,Posters,0.8799076080322266,-3769.412109,-672.439392,1549.599121,0.391161,0.726208,0.512054,0.239615
1169,11017,yolo_refined,-1709.637908085008,603.4509690931086,878.720154,923.368505155463,2366.2621906046893,365.66024698993493,1009.0,404.0,obstacle,Posters,0.8799076080322266,-3763.942139,-664.237427,1549.469971,0.388403,0.724557,0.515031,0.242699
1170,11017,yolo_refined,417.682071400101,1804.4044624909916,520.2937769798914,920.974957398208,2367.047400483503,374.8205057538713,1009.0,404.0,obstacle,Posters,0.8799076080322266,-3758.368164,-656.444031,1549.130859,0.386402,0.72549,0.51415,0.244964
1171,11018,yolo_refined,-1442.1877218102873,715.2125445906696,878.720154,288.0621017468877,1887.2942796307048,361.18871478458215,1011.0,427.0,obstacle,Chairs 1,0.5564151406288147,-3753.017578,-648.938599,1548.587891,0.386828,0.729239,0.508364,0.245238
1172,11018,yolo_refined,443.65104805700867,1787.7977333569256,455.5012381004831,288.0621017468877,1887.2942796307048,382.6636483758024,1011.0,427.0,obstacle,Chairs 1,0.5564151406288147,-3747.201172,-641.060547,1547.935547,0.384504,0.72896,0.508885,0.248617
1173,11018,yolo_refined,-1332.806708680631,741.6538779687133,878.720154,288.0621017468877,1887.2942796307048,421.34033300288223,1011.0,427.0,obstacle,Chairs 1,0.5564151406288147,-3741.5625,-632.845093,1547.379761,0.382094,0.728006,0.510464,0.25187
1174,11018,yolo_refined,559.0681973697888,1713.990383865032,662.6170253534733,288.0621017468877,1887.2942796307048,425.5021235422589,1011.0,427.0,obstacle,Chairs 1,0.5564151406288147,-3735.901611,-624.860229,1546.639404,0.381046,0.728368,0.509404,0.254541
1175,11019,yolo_refined,517.9830283171823,1740.2636669018675,427.59479966142953,322.60533701899044,1865.2044545614722,304.5034243505948,1022.0,441.0,obstacle,Chairs 1,0.5145972967147827,-3730.122803,-617.218506,1545.770264,0.379942,0.731662,0.504872,0.255773
1176,11019,yolo_refined,2999.9999999999995,2838.3460706678793,347.38642374314645,330.8468772116221,1859.934126529885,303.418548546269,1022.0,441.0,obstacle,Chairs 1,0.5145972967147827,-3724.524414,-608.960144,1545.095459,0.379227,0.732205,0.503673,0.257636
1177,11019,yolo_refined,-1543.4618823435449,641.5246593439497,878.7201540000001,337.3272076034875,1855.7900629058631,316.37725745512205,1022.0,441.0,obstacle,Chairs 1,0.5145972967147827,-3718.672852,-601.011536,1544.234375,0.377913,0.73224,0.503165,0.260445
1178,11019,yolo_refined,-1596.277699357292,608.4612947319214,878.720154,352.2970598785048,1846.2170910790337,308.98425842557594,1022.0,441.0,obstacle,Chairs 1,0.5145972967147827,-3713.039795,-592.787903,1543.332031,0.377763,0.732918,0.501138,0.262653
1179,11020,yolo_refined,-1714.039009727661,638.8597750831238,878.720154,1191.0081722068974,2278.4622668746074,192.7860722190563,1048.0,411.0,obstacle,Posters,0.778803825378418,-3707.12207,-585.311035,1542.10022,0.379378,0.734858,0.496451,0.263803
1180,11020,yolo_refined,-1651.5342664341283,686.2470793234695,878.720154,1191.0081722068974,2278.4622668746074,275.2221060561912,1048.0,411.0,obstacle,Posters,0.778803825378418,-3700.567139,-576.891052,1541.268555,0.376314,0.732515,0.499829,0.268294
1181,11020,yolo_refined,-1647.3671542379088,681.0629267429694,878.720154,1191.0081722068974,2278.462266874607,293.12959505322004,1048.0,411.0,obstacle,Posters,0.778803825378418,-3695.154541,-567.344727,1540.203613,0.376678,0.731122,0.501021,0.269354
1182,11020,yolo_refined,494.09693573499226,1755.5384262743387,469.4864418655957,1191.0081722068974,2278.4622668746074,339.33882117852875,1048.0,411.0,obstacle,Posters,0.778803825378418,-3688.104004,-560.278992,1539.546997,0.373831,0.730428,0.501586,0.274111
1183,11021,yolo_refined,573.880464429069,1704.5181851656098,463.016538762618,487.90208865034697,1759.4999280662973,450.00000000000006,1038.0,428.0,obstacle,Chairs 1,0.7394669055938721,-3682.046143,-552.059326,1538.245117,0.37459,0.729095,0.50174,0.276332
1184,11021,yolo_refined,595.9014102268293,1690.4361561749888,707.6215938086876,507.8146353812031,1746.7661852508763,450.0,1038.0,428.0,obstacle,Chairs 1,0.7394669055938721,-3674.932129,-544.806396,1537.471313,0.373652,0.726778,0.50311,0.281173
1185,11021,yolo_refined,443.96662685444926,1787.5959259588608,703.479882712347,519.1634405077724,1739.508812916873,449.99999999999994,1038.0,428.0,obstacle,Chairs 1,0.7394669055938721,-3668.563965,-536.400146,1536.515991,0.372938,0.724971,0.50446,0.284349
1186,11021,yolo_refined,333.2474264176826,1858.3990151943592,789.449248432185,556.9911774959448,1715.3186035675915,450.0,1038.0,428.0,obstacle,Chairs 1,0.7394669055938721,-3663.152344,-527.362061,1535.731567,0.375192,0.723573,0.502766,0.287923
1187,11022,yolo_refined,332.3556295733779,1858.969304460341,790.6411724655474,384.18328766063513,1825.8263781571957,450.0,1000.0,441.0,obstacle,Chairs 1,0.4282854497432709,-3656.922363,-518.978149,1534.877441,0.374251,0.721411,0.504097,0.292212
1188,11022,yolo_refined,913.321628765651,2369.55809584351,1037.5077518746648,410.8933670447842,1808.7457261414397,450.0,1000.0,441.0,obstacle,Chairs 1,0.4282854497432709,-3650.948486,-510.385498,1534.023682,0.375847,0.720545,0.502437,0.295147
1189,11022,yolo_refined,383.7462987124118,2045.7251090066031,830.8653239405337,441.964596919638,1788.8761908412607,450.0,1000.0,441.0,obstacle,Chairs 1,0.4282854497432709,-3645.031494,-501.979828,1533.218384,0.376952,0.720044,0.500342,0.298498
1190,11022,yolo_refined,1053.0281744620315,3500.0,973.7776582549712,466.28849234178284,1773.3214638261159,450.0,1000.0,441.0,obstacle,Chairs 1,0.4282854497432709,-3638.810303,-493.463226,1532.435791,0.377327,0.718253,0.50051,0.302037
1191,11023,yolo_refined,562.1907138739962,1711.9935864368124,463.60796029892754,1191.0081722068971,2278.462266874607,755.53178851987,1020.0,379.0,obstacle,Posters,0.605566680431366,-3632.724121,-484.880066,1531.540771,0.378456,0.716513,0.500288,0.30511
1192,11023,yolo_refined,2460.815368928236,2350.033351401703,0.0,1191.0081722068974,2278.462266874607,807.2136714256627,1020.0,379.0,obstacle,Posters,0.605566680431366,-3626.378418,-476.011719,1530.890503,0.37936,0.713174,0.501719,0.309429
1193,11023,yolo_refined,2999.9999999999995,2439.8439528033273,648.5896319456227,1191.0081722068974,2278.4622668746074,826.0711566076286,1020.0,379.0,obstacle,Posters,0.605566680431366,-3620.188477,-467.306641,1530.235962,0.379832,0.711489,0.501809,0.312569
1194,11023,yolo_refined,3000.0,2644.357988615689,18.154945470394296,1191.0081722068976,2278.462266874608,841.587045281687,1020.0,379.0,obstacle,Posters,0.605566680431366,-3614.072021,-458.426117,1529.764648,0.380543,0.710047,0.501726,0.315105
1195,11024,yolo_refined,3000.0,2405.4538369647066,659.6682988403253,1030.1621086625994,2331.2282573089,1031.4310728468586,949.0,355.0,obstacle,Posters,0.44748035073280334,-3607.933594,-449.488312,1529.433838,0.381025,0.708145,0.502374,0.31776
1196,11024,yolo_refined,2999.9999999999995,2543.560962153934,193.07713333408265,1056.3373349772548,2322.641402828907,1042.884589279559,949.0,355.0,obstacle,Posters,0.44748035073280334,-3601.740967,-440.464233,1529.166016,0.381801,0.706757,0.502298,0.320029
1197,11024,yolo_refined,-1285.4976419254454,674.4975625413498,878.720154,1063.0934133877072,2320.4250528547527,1011.7515537002346,949.0,355.0,obstacle,Posters,0.44748035073280334,-3595.868408,-431.155975,1528.744507,0.382921,0.708275,0.499512,0.319696
1198,11024,yolo_refined,-1357.5581196216708,658.0656504290748,878.720154,1088.8874036958061,2311.9632638879084,1025.5150465569325,949.0,355.0,obstacle,Posters,0.44748035073280334,-3589.683105,-422.066071,1528.75647,0.384028,0.706755,0.49963,0.321543
1199,11025,precomputed_fallback,-1366.9565611214116,635.4601587097494,878.720154,,,,,,obstacle,unknown,,-3583.509033,-412.942719,1528.921143,0.385485,0.706046,0.498903,0.322485
1200,11025,precomputed_fallback,-1391.1633469061412,602.5427559912575,878.720154,,,,,,obstacle,unknown,,-3577.308105,-403.91626,1529.05481,0.387237,0.705478,0.497777,0.323369
1201,11025,precomputed_fallback,-1338.9074391237225,654.2480257886805,878.720154,,,,,,obstacle,unknown,,-3570.960449,-394.569305,1529.686035,0.387408,0.701184,0.501603,0.326574
1202,11025,precomputed_fallback,-1580.9319806006104,583.441868459538,878.720154,,,,,,obstacle,unknown,,-3565.100098,-385.749847,1529.716064,0.390744,0.70454,0.496049,0.323849
1203,11026,precomputed_fallback,-1457.166682527274,661.4506520477153,878.720154,,,,,,obstacle,unknown,,-3558.438965,-376.291565,1530.650635,0.39234,0.699029,0.500431,0.327104
1204,11026,precomputed_fallback,-1571.0651433548928,594.9001450895402,878.720154,,,,,,obstacle,unknown,,-3552.288086,-367.444489,1531.155884,0.39531,0.701652,0.494991,0.326187
1205,11026,precomputed_fallback,-1599.9015973374028,582.7044001703507,878.720154,,,,,,obstacle,unknown,,-3545.541016,-358.809692,1531.833984,0.396775,0.699878,0.496499,0.325929
1206,11026,precomputed_fallback,-1619.571148449776,553.240362609032,878.7201539999999,,,,,,obstacle,unknown,,-3539.245117,-349.559082,1532.891968,0.398967,0.698529,0.496102,0.32675
1207,11027,yolo_refined,3000.0,2594.398808890719,244.50835459263817,616.008420547718,1677.5780571244818,355.33112075927977,995.0,501.0,obstacle,Chairs 1,0.6719120144844055,-3532.808594,-341.131866,1533.953735,0.401104,0.695057,0.497327,0.329662
1208,11027,yolo_refined,-1412.4885154746555,622.2803856726438,878.720154,616.008420547718,1677.5780571244818,311.5591554250689,995.0,501.0,obstacle,Chairs 1,0.6719120144844055,-3526.224121,-332.713257,1534.679077,0.404917,0.695896,0.493726,0.328641
1209,11027,yolo_refined,-1368.5503021489872,620.3291605889043,878.7201540000001,616.0084205477181,1677.578057124482,311.7694393733935,995.0,501.0,obstacle,Chairs 1,0.6719120144844055,-3519.391357,-324.388245,1535.67749,0.407564,0.69453,0.492796,0.329655
1210,11027,yolo_refined,-1367.2480089208234,616.9026884301481,878.720154,616.008420547718,1677.5780571244818,303.68698553971524,995.0,501.0,obstacle,Chairs 1,0.6719120144844055,-3512.704346,-316.023102,1536.75708,0.410031,0.693649,0.491249,0.330756
1211,11028,yolo_refined,3000.0,2283.4992547041293,789.1444814490627,616.008420547718,1677.5780571244818,255.48123724809997,970.0,520.0,obstacle,Chairs 1,0.523460328578949,-3505.550781,-307.371979,1538.128174,0.410233,0.690349,0.494735,0.332212
1212,11028,yolo_refined,-1421.0796112801672,591.338608736947,878.720154,616.008420547718,1677.5780571244818,252.7609000929147,970.0,520.0,obstacle,Chairs 1,0.523460328578949,-3498.738281,-299.551422,1539.639648,0.413508,0.688417,0.492551,0.335389
1213,11028,yolo_refined,-1410.9290420155369,588.2550812410815,878.720154,616.008420547718,1677.5780571244818,273.76291247619116,970.0,520.0,obstacle,Chairs 1,0.523460328578949,-3491.55957,-291.441284,1541.171143,0.415071,0.6861,0.493442,0.336896
1214,11028,yolo_refined,-1362.8983597957708,587.1822469707023,878.720154,616.008420547718,1677.5780571244818,269.07018341426215,970.0,520.0,obstacle,Chairs 1,0.523460328578949,-3484.894043,-283.561249,1542.574829,0.418417,0.684241,0.492331,0.338161
1215,11029,yolo_refined,-1222.1015738249312,641.2085198091681,878.720154,616.008420547718,1677.5780571244818,450.0,983.0,500.0,obstacle,Chairs 1,0.4625890851020813,-3477.373779,-275.654358,1544.588379,0.418351,0.678858,0.49592,0.343798
1216,11029,yolo_refined,-1220.9855263938298,634.5616386692384,878.720154,616.0084205477178,1677.5780571244818,435.2528926049193,983.0,500.0,obstacle,Chairs 1,0.4625890851020813,-3470.800537,-267.601013,1546.064697,0.419797,0.67877,0.493833,0.345211
1217,11029,yolo_refined,1801.3280709191015,1842.812600897807,0.0,616.008420547718,1677.5780571244818,447.8791295709339,983.0,500.0,obstacle,Chairs 1,0.4625890851020813,-3463.557373,-260.337219,1547.588867,0.421935,0.677098,0.492854,0.347281
1218,11029,yolo_refined,1922.342771620524,1901.40395789224,0.0,616.0084205477178,1677.5780571244816,447.26889953434204,983.0,500.0,obstacle,Chairs 1,0.4625890851020813,-3455.978027,-253.120102,1549.088013,0.422888,0.67595,0.492134,0.349373
1219,11030,precomputed_fallback,1885.9460986037843,2046.4040520043543,0.0,,,,,,floor,unknown,,-3448.251465,-246.564392,1550.493896,0.425662,0.67248,0.491282,0.353871
1220,11030,precomputed_fallback,615.173822379917,1678.111768787116,340.3149838158715,,,,,,obstacle,unknown,,-3440.4729,-240.421844,1551.67395,0.429765,0.670267,0.488012,0.357615
1221,11030,precomputed_fallback,3000.0,2215.990665893808,235.9996699605822,,,,,,floor,unknown,,-3433.035645,-233.74231,1553.248047,0.430286,0.666004,0.490987,0.360866
1222,11030,none,,,,,,,,,,,,-3425.60498,-227.169678,1554.057373,0.433274,0.666444,0.488845,0.359383
1223,11031,none,,,,,,,,,,,,-3417.361328,-220.981262,1554.509766,0.439587,0.664024,0.484078,0.362634
1224,11031,none,,,,,,,,,,,,-3409.482422,-214.731552,1555.592407,0.441614,0.658239,0.487634,0.365939
1225,11031,precomputed_fallback,2999.9999999999995,217.11641650316923,365.58773589834186,,,,,,floor,unknown,,-3402.407715,-209.168732,1555.540161,0.44659,0.660833,0.481782,0.362964
1226,11031,precomputed_fallback,3000.0000000000005,-235.9368414029662,559.9399514966752,,,,,,obstacle,unknown,,-3394.533691,-203.307175,1555.425049,0.450235,0.659874,0.479252,0.363554
1227,11032,precomputed_fallback,3000.0000000000005,-1131.7802817896932,1044.6579772050334,,,,,,obstacle,unknown,,-3386.866211,-197.533096,1555.5802,0.454235,0.657919,0.478197,0.363511
1228,11032,precomputed_fallback,3000.0,-2135.501302743308,739.9210253583008,,,,,,obstacle,unknown,,-3378.205811,-190.946945,1556.376221,0.459314,0.648675,0.483437,0.366798
1229,11032,precomputed_fallback,3000.0,-1605.4602742353609,792.9190167908588,,,,,,obstacle,unknown,,-3370.734131,-185.469131,1555.832031,0.462442,0.649534,0.479755,0.366181
1230,11032,precomputed_fallback,3000.0000000000005,-1709.7663618422607,688.9791627945546,,,,,,obstacle,unknown,,-3362.758545,-179.921555,1555.310059,0.467228,0.648423,0.47596,0.367025
1231,11033,precomputed_fallback,2999.9999999999995,-1612.267933434998,673.9045405461837,,,,,,obstacle,unknown,,-3354.496582,-174.299698,1555.425659,0.468439,0.64098,0.481189,0.371708
1232,11033,precomputed_fallback,2999.9999999999995,-1612.0106791355151,589.9638985041439,,,,,,obstacle,unknown,,-3346.62207,-168.838165,1554.852783,0.473347,0.63936,0.47783,0.372613
1233,11033,precomputed_fallback,3000.0,-1575.9681143110513,529.6962328832344,,,,,,obstacle,unknown,,-3338.798828,-163.257629,1554.091309,0.476469,0.63844,0.47669,0.371671
1234,11033,precomputed_fallback,3000.0000000000005,-1667.6247465256074,471.7582806575274,,,,,,floor,unknown,,-3330.312012,-157.528976,1553.786865,0.485848,0.634599,0.472873,0.370981
1235,11034,precomputed_fallback,3000.0,-1720.1380382951384,552.8851891303532,,,,,,obstacle,unknown,,-3322.245605,-152.550308,1552.977173,0.491443,0.631799,0.469434,0.372755
1236,11034,precomputed_fallback,3000.0,-1733.6180742108006,567.6004835941643,,,,,,obstacle,unknown,,-3313.947754,-146.99971,1552.320557,0.494695,0.628841,0.469512,0.373356
1237,11034,precomputed_fallback,3000.0000000000005,-1696.9868472676203,565.0894450544571,,,,,,obstacle,unknown,,-3306.498535,-141.061279,1551.042725,0.496449,0.629156,0.467471,0.373059
1238,11034,precomputed_fallback,3000.0000000000005,-1027.032079634299,693.5640178701419,,,,,,obstacle,unknown,,-3298.141846,-135.435333,1549.914429,0.499497,0.626564,0.467235,0.373648
1239,11035,precomputed_fallback,3000.0,-813.2094798129804,833.460993476414,,,,,,obstacle,unknown,,-3289.947266,-130.121689,1548.898193,0.502641,0.622689,0.467413,0.375681
1240,11035,precomputed_fallback,3000.0,-553.8210877372845,994.805256022103,,,,,,obstacle,unknown,,-3281.25,-124.445541,1547.65332,0.503965,0.618704,0.469428,0.377972
1241,11035,precomputed_fallback,2999.9999999999995,-1186.1421495674697,434.2465180470683,,,,,,floor,unknown,,-3273.092529,-119.058411,1546.154541,0.508047,0.617331,0.466788,0.378021
1242,11035,precomputed_fallback,3000.0,-1306.1188588722405,195.54680212394237,,,,,,floor,unknown,,-3264.691895,-113.448433,1544.624756,0.511274,0.616443,0.464929,0.377411
1243,11036,precomputed_fallback,3000.0,-1607.8470449850804,262.2651248160287,,,,,,floor,unknown,,-3256.148926,-107.870522,1543.094849,0.51168,0.61402,0.466132,0.379319
1244,11036,precomputed_fallback,2999.9999999999995,-1650.89322475345,276.3537004846803,,,,,,floor,unknown,,-3247.848633,-102.718513,1541.602905,0.512184,0.612273,0.466703,0.380759
1245,11036,precomputed_fallback,3000.0,-1733.7745914381712,271.8604035500141,,,,,,floor,unknown,,-3238.915771,-96.508698,1540.362061,0.516326,0.609827,0.466321,0.379557
1246,11036,precomputed_fallback,3000.0,-1775.7729864858763,394.11147113767674,,,,,,floor,unknown,,-3229.830322,-90.836784,1539.108643,0.517346,0.605847,0.467982,0.382487
1247,11037,precomputed_fallback,3000.0,-1725.991465731472,356.45171390132396,,,,,,floor,unknown,,-3221.914551,-85.912315,1537.287476,0.519763,0.609486,0.463494,0.378876
1248,11037,precomputed_fallback,1810.3006040302485,-2136.971228673934,1136.329381395261,,,,,,obstacle,unknown,,-3212.254883,-79.541534,1536.281494,0.521993,0.604221,0.465553,0.381709
1249,11037,precomputed_fallback,3000.0000000000005,-1478.229497883016,799.0568671748168,,,,,,obstacle,unknown,,-3202.752441,-73.085976,1535.121338,0.522871,0.600314,0.468989,0.382463
1250,11037,precomputed_fallback,3000.0,-1403.6979853787243,827.2144897712436,,,,,,obstacle,unknown,,-3193.745605,-67.349518,1534.055298,0.523287,0.599316,0.469561,0.382758
1251,11038,precomputed_fallback,2999.9999999999995,-1480.3225335661723,958.3441497998168,,,,,,obstacle,unknown,,-3184.104736,-61.306519,1532.949829,0.522653,0.596628,0.472888,0.383726
1252,11038,precomputed_fallback,3000.0,-1813.7027152824928,682.3671722373098,,,,,,obstacle,unknown,,-3175.289063,-55.388165,1532.165161,0.525833,0.596078,0.471041,0.382505
1253,11038,precomputed_fallback,3000.0,-1834.296728182269,700.296881658999,,,,,,obstacle,unknown,,-3166.013672,-49.539982,1531.385376,0.52563,0.594986,0.471967,0.383343
1254,11038,precomputed_fallback,3000.0000000000005,-1893.3354103546897,734.4117121155135,,,,,,obstacle,unknown,,-3157.028076,-43.510246,1530.38623,0.527013,0.595461,0.470572,0.382422
1255,11039,precomputed_fallback,3000.0,-1718.0847043082642,825.8015115765888,,,,,,obstacle,unknown,,-3148.374756,-38.024158,1529.542603,0.528332,0.598759,0.466717,0.380169
1256,11039,precomputed_fallback,2999.9999999999995,-1391.9404080294507,1170.42426647163,,,,,,obstacle,unknown,,-3138.591309,-31.854685,1529.247925,0.529531,0.596817,0.466367,0.381978
1257,11039,precomputed_fallback,3000.0,-1205.2855108892957,707.412485328147,,,,,,obstacle,unknown,,-3129.430176,-25.719969,1529.126709,0.529478,0.598052,0.465594,0.381064
1258,11039,precomputed_fallback,3000.0,-1830.2456662411107,355.483387058109,,,,,,floor,unknown,,-3120.224854,-19.336899,1529.157471,0.529106,0.597651,0.466115,0.381572
1259,11040,precomputed_fallback,1097.4547167348878,-1676.6294697347164,655.1922770072874,,,,,,obstacle,unknown,,-3110.893799,-12.974689,1529.478516,0.527599,0.599,0.466526,0.38104
1260,11040,precomputed_fallback,3000.0,-1453.5711040169203,442.236176083296,,,,,,floor,unknown,,-3101.791016,-6.370328,1530.00647,0.526205,0.599609,0.467397,0.380942
1261,11040,precomputed_fallback,2999.9999999999995,-2000.7887110872975,687.9134629085903,,,,,,obstacle,unknown,,-3092.456299,0.250153,1530.662354,0.523937,0.601713,0.467899,0.380135
1262,11040,precomputed_fallback,3000.0,-2123.585935341556,947.8927429146114,,,,,,obstacle,unknown,,-3083.451416,6.985752,1531.493042,0.522916,0.60375,0.467242,0.379116
1263,11041,precomputed_fallback,3000.0,-305.5478344647042,1625.8596082247284,,,,,,obstacle,unknown,,-3074.023193,10.346156,1532.985474,0.509802,0.616805,0.464692,0.379098
1264,11041,precomputed_fallback,3000.0000000000005,-385.260909058227,1471.7509623703154,,,,,,obstacle,unknown,,-3065.052002,17.376524,1533.99939,0.507884,0.618709,0.464854,0.37837
1265,11041,none,,,,,,,,,,,,-3056.049072,24.439852,1534.961792,0.504491,0.619671,0.467564,0.377995
1266,11041,precomputed_fallback,3000.0,-2388.454693012029,2310.5512078064576,,,,,,obstacle,unknown,,-3046.900391,31.829279,1535.90918,0.502889,0.620112,0.469352,0.37719
1267,11042,precomputed_fallback,3000.0000000000005,-1094.5019940412271,1272.245002180856,,,,,,obstacle,unknown,,-3038.249023,39.017174,1536.740234,0.501706,0.623211,0.468863,0.374256
1268,11042,precomputed_fallback,3000.0000000000005,-1051.247228897396,1237.1990422422734,,,,,,obstacle,unknown,,-3029.352295,46.236496,1537.652588,0.500477,0.625044,0.469422,0.372138
1269,11042,precomputed_fallback,3000.0,-1040.3737000982592,1198.0507282172548,,,,,,obstacle,unknown,,-3020.709473,53.532681,1538.90564,0.49893,0.626382,0.470538,0.370551
1270,11042,precomputed_fallback,3000.0,-1098.5313553685548,1272.5792015960037,,,,,,obstacle,unknown,,-3012.045166,61.112789,1540.446777,0.498539,0.626625,0.471936,0.368885
1271,11043,precomputed_fallback,3000.0000000000005,-1277.5044198934702,1311.4221384484165,,,,,,obstacle,unknown,,-3003.62793,68.341286,1541.617798,0.496213,0.627985,0.473446,0.367774
1272,11043,precomputed_fallback,3000.0000000000005,-1396.7478824273153,1115.038148722317,,,,,,obstacle,unknown,,-2995.038086,75.841698,1542.80249,0.494051,0.628098,0.475999,0.367196
1273,11043,precomputed_fallback,3000.0,-1378.8982853282866,1167.7064462948513,,,,,,obstacle,unknown,,-2986.73877,83.355286,1543.945435,0.492912,0.629352,0.476266,0.36623
1274,11043,precomputed_fallback,3000.0,-1364.3454828523031,1146.0236473756972,,,,,,obstacle,unknown,,-2978.794922,90.809036,1545.001099,0.491629,0.632528,0.475123,0.363961
1275,11044,precomputed_fallback,2999.9999999999995,-971.9725899458346,1062.7887941653696,,,,,,obstacle,unknown,,-2970.7146,98.40136,1546.100952,0.49026,0.633713,0.475631,0.363082
1276,11044,precomputed_fallback,3000.0,-941.935123090712,1068.4743864290565,,,,,,obstacle,unknown,,-2962.788818,105.908058,1547.010132,0.488394,0.635762,0.475281,0.362473
1277,11044,precomputed_fallback,3000.0,-942.2936912103482,1125.626727563252,,,,,,obstacle,unknown,,-2954.804199,113.854225,1548.300781,0.487575,0.636103,0.475675,0.362459
1278,11044,precomputed_fallback,3000.0,-992.83433704508,1149.400013369635,,,,,,obstacle,unknown,,-2946.898438,121.596031,1549.168579,0.485594,0.63663,0.476603,0.362975
1279,11045,precomputed_fallback,2999.9999999999995,-990.918097747392,1063.3169419476524,,,,,,obstacle,unknown,,-2939.397217,129.385666,1549.928101,0.485094,0.639326,0.474685,0.361415
1280,11045,precomputed_fallback,3000.0,-1001.4048888379295,1064.7563007035626,,,,,,obstacle,unknown,,-2931.73999,137.059937,1550.561157,0.485086,0.642078,0.472394,0.359543
1281,11045,precomputed_fallback,3000.0,-974.2745506503944,1133.96238089609,,,,,,obstacle,unknown,,-2924.085938,144.962143,1551.261841,0.482906,0.642474,0.473001,0.36097
1282,11045,precomputed_fallback,3000.0,-960.1304709317116,1173.496261493092,,,,,,obstacle,unknown,,-2916.580322,152.902435,1551.875854,0.480009,0.64375,0.473509,0.361893
1283,11046,precomputed_fallback,3000.0,-883.946354484813,1220.388433476116,,,,,,obstacle,unknown,,-2909.056396,160.757019,1552.312378,0.477991,0.645671,0.472622,0.362301
1284,11046,precomputed_fallback,2999.9999999999995,-877.7892674481088,1163.058457644316,,,,,,obstacle,unknown,,-2901.5896,168.712418,1552.661621,0.476082,0.646408,0.472949,0.363074
1285,11046,none,,,,,,,,,,,,-2894.343018,176.682266,1552.933716,0.476671,0.649407,0.469657,0.361216
1286,11046,none,,,,,,,,,,,,-2886.688721,184.65715,1553.066772,0.47309,0.649492,0.471479,0.36339
1287,11047,precomputed_fallback,3000.0,-796.4386810273629,1291.0089109050764,,,,,,obstacle,unknown,,-2879.242432,192.601669,1552.966431,0.471869,0.650343,0.471672,0.363207
1288,11047,precomputed_fallback,3000.0,-833.9100715526866,1329.124652243382,,,,,,obstacle,unknown,,-2871.727051,200.596283,1552.841187,0.4697,0.650315,0.472066,0.365547
1289,11047,precomputed_fallback,3000.0,-787.9460240379374,1535.7982145208891,,,,,,obstacle,unknown,,-2863.591064,208.312759,1552.608398,0.459029,0.645602,0.481032,0.375631
1290,11047,none,,,,,,,,,,,,-2856.161621,216.241165,1552.30249,0.457506,0.64752,0.479766,0.375807
1291,11048,precomputed_fallback,3000.0000000000005,-937.2710221081506,1226.8994325859037,,,,,,obstacle,unknown,,-2848.580566,224.229141,1551.88916,0.455587,0.647788,0.480252,0.377054
1292,11048,precomputed_fallback,3000.0,-560.944215787136,1486.3567810501513,,,,,,obstacle,unknown,,-2840.982666,232.23526,1551.31665,0.453048,0.647858,0.481409,0.378513
1293,11048,precomputed_fallback,3000.0,-523.8148801524337,1541.6219060448389,,,,,,obstacle,unknown,,-2832.91626,240.423935,1550.909546,0.44796,0.645821,0.485234,0.383138
1294,11048,precomputed_fallback,3000.0,-448.4641653898291,1532.1310034332273,,,,,,obstacle,unknown,,-2825.070801,249.064651,1550.232422,0.443501,0.644109,0.489115,0.38626
1295,11049,precomputed_fallback,3000.0000000000005,-455.6110181296617,1598.1831706598862,,,,,,obstacle,unknown,,-2817.520752,257.24054,1549.307373,0.442813,0.644839,0.488546,0.386552
1296,11049,precomputed_fallback,3000.0000000000005,-413.88157437711214,1753.0835151420654,,,,,,obstacle,unknown,,-2809.471191,265.473175,1548.437866,0.438465,0.642006,0.493101,0.39042
1297,11049,precomputed_fallback,3000.0,-406.66613350801214,1705.2890417855317,,,,,,obstacle,unknown,,-2802.05127,273.618988,1547.101685,0.437828,0.644154,0.491619,0.389466
